STR_SETTINGS_BGM,"Music (BGM)","Nhạc nền (BGM)","背景音樂 (BGM)","背景音乐 (BGM)","Música (BGM)","الموسيقى (BGM)","Musik (BGM)","Musique (BGM)","पृष्ठभूमि संगीत (BGM)","Musik Latar (BGM)","Musica (BGM)","BGM (音楽)","배경음악 (BGM)","Muzik Latar (BGM)","Música (BGM)","Música (BGM)","Музыка (BGM)","ดนตรีประกอบ (BGM)","Müzik (BGM)"
STR_SETTINGS_SFX,"Sound FX (SFX)","Hiệu ứng (SFX)","音效 (SFX)","音效 (SFX)","Efectos (SFX)","المؤثرات (SFX)","Effekte (SFX)","Effets (SFX)","ध्वनि प्रभाव (SFX)","Efek Suara (SFX)","Effetti sonori (SFX)","効果音 (SFX)","효과음 (SFX)","Kesan Bunyi (SFX)","Efeitos sonoros (SFX)","Efeitos sonoros (SFX)","Звуковые эффекты (SFX)","เสียงเอฟเฟกต์ (SFX)","Ses Efektleri (SFX)"
STR_SETTINGS_BOARD_SECTION,"BOARD PREFERENCES","TÙY CHỌN BÀN CỜ","棋盤設定","棋盘设置","OPCIONES DE TABLERO","خيارات اللوحة","BRETT-OPTIONEN","OPTIONS DU PLATEAU","बोर्ड प्राथमिकताएं","PREFERENSI PAPAN","OPZIONI TABELLONE","ボード設定","보드 환경설정","PILIHAN PAPAN","OPÇÕES DO TABULEIRO","PREFERÊNCIAS DO TABULEIRO","НАСТРОЙКИ ДОСКИ","การตั้งค่ากระดาน","TAHTA TERCİHLERİ"
STR_SETTINGS_HAPTIC,"Wall collision vibration (Haptic)","Rung khi đâm tường (Haptic feedback)","撞牆時震動提示 (觸覺反饋)","撞墙时震动提示 (触觉反馈)","Vibrar al chocar (Háptico)","الاهتزاز عند الاصطدام بالحرار","Vibration bei Kollision (Haptik)","Vibration en cas de choc","दीवार से टकराने पर कंपन (हैप्टिक)","Getar saat tabrak tembok (Haptic)","Vibrazione all'impatto (Haptic)","壁衝突時の振動フィードバック","벽 충돌 시 진동 (햅틱 반응)","Getaran apabila langgar dinding (Haptik)","Vibração ao bater na parede","Vibrar ao bater na parede (Háptico)","Вибрация при столкновении","สั่นเมื่อชนกำแพง (Haptic)","Duvara çarpınca titreşim (Dokunsal)"
STR_SETTINGS_AUTO_MARK_SAFE,"Auto-mark safe borders","Tự động đánh dấu cạnh an toàn","自動標記安全邊界","自动标记安全边界","Marcar bordes seguros automáticamente","تحديد الحدود الآمنة تلقائياً","Sichere Kanten automatisch markieren","Marquer automatiquement les bords sûrs","सुरक्षित किनारों को स्वतः चिह्नित करें","Tandai batas aman otomatis","Evidenzia bordi sicuri in automatico","安全な境界線を自動マーキング","안전한 테두리 자동 표시","Tanda sempadan selamat secara automatik","Marcar limites seguros automaticamente","Marcar bordas seguras automaticamente","Автоотметка безопасных граней","ทำเครื่องหมายขอบที่ปลอดภัยอัตโนมัติ","Güvenli kenarları otomatik işaretle"
STR_SETTINGS_PROGRESS_LABEL,"CURRENT PROGRESS","TIẾN ĐỘ HIỆN TẠI","當前進度","当前进度","PROGRESO ACTUAL","التقدم الحالي","AKTUELLER FORTSCHRITT","PROGRESSION ACTUELLE","वर्तमान प्रगति","PROGRES SAAT INI","PROGRESSO ATTUALE","現在の進捗","현재 진행 상황","KEMAJUAN SEMASA","PROGRESSO ATUAL","PROGRESSO ATUAL","ТЕКУЩИЙ ПРОГРЕСС","ความคืบหน้าปัจจุบัน","MEVCUT İLERLEME"
STR_SETTINGS_STEPS_LEFT_LABEL,"STEPS REMAINING","BƯỚC CÒN LẠI","剩餘步數","剩余步数","PASOS RESTANTES","الخطوات المتبقية","VERBLEIBENDE SCHRITTE","PAS RESTANTS","शेष कदम","SISA LANGKAH","PASSI RIMASTI","残り歩数","남은 걸음 수","LANGKAH TINGGAL","PASSOS RESTANTES","PASSOS RESTANTES","ОСТАТОК ШАГОВ","จำนวนก้าวที่เหลือ","KALAN ADIMLAR"
STR_BTN_RESUME,"RESUME","TIẾP TỤC CHƠI","繼續遊戲","继续游戏","CONTINUAR","استئناف","WEITERSPIELEN","REPRENDRE","जारी रखें","LANJUTKAN","RIPRENDI","再開する","계속하기","TERUSKAN","RETOMAR","CONTINUAR","ПРОДОЛЖИТЬ","เล่นต่อ","DEVAM ET"
STR_BTN_RESTART,"RESTART","CHƠI LẠI","重新開始","重新开始","REINICIAR","إعادة البدء","NEUSTART","RECOMMENCER","पुनः आरंभ करें","ULANGI","RICOMINCIA","最初から","다시 시작","MULA SEMULA","REINICIAR","REINICIAR","ЗАНОВО","เริ่มใหม่","YENİDEN BAŞLAT"
STR_PAUSE_FOOTER_QUOTE,"~ Game is paused • Good luck solving the maze ~","~ Trò chơi đang được tạm dừng • Chúc bạn giải mã thành công ~","~ 遊戲暫停中 • 祝你順利解開迷宮 ~","~ 游戏暂停中 • 祝你顺利解开迷宫 ~","~ Juego pausado • ¡Buena suerte resolviendo el laberinto! ~","~ اللعبة متوقفة • حظاً موفقاً في حل اللغز ~","~ Spiel pausiert • Viel Erfolg beim Enträtseln ~","~ Jeu en pause • Bonne chance pour résoudre le labyrinthe ~","~ खेल रुका है • भूलभुलैया सुलझाने के लिए शुभकामनाएं ~","~ Permainan dijeda • Semoga berhasil memecahkan labirin ~","~ Gioco in pausa • Buona fortuna con il labirinto ~","~ ポーズ中 • 迷宮の謎解きを成功させよう ~","~ 게임이 일시정지되었습니다 • 미로를 성공적으로 해결하세요 ~","~ Permainan dijeda • Semoga berjaya selesaikan labirin ~","~ Jogo em pausa • Boa sorte a decifrar o labirinto ~","~ Jogo pausado • Boa sorte desvendando o labirinto ~","~ Игра на паузе • Удачи в разгадке лабиринта ~","~ เกมหยุดชั่วคราว • ขอให้ถอดรหัสเขาวงกตสำเร็จ ~","~ Oyun duraklatıldı • Labirenti çözmede başarılar ~"
STR_STAMP_PASSED,"CLEARED","ĐÃ QUA","通關","通关","SUPERADO","تم العبور","BESTANDEN","RÉUSSI","उत्तीर्ण","LULUS","SUPERATO","クリア","통과","LULUS","PASSOU","CONCLUÍDO","ПРОЙДЕНО","ผ่านแล้ว","GEÇİLDİ"
STR_NEXT_FLOOR_TITLE,"FLOOR CLEARANCE PASS","PHIẾU THÔNG QUA TẦNG","樓層通關證明","楼层通关证明","PASE DE PISO SUPERADO","بطاقة تجاوز الطابق","ETAGEN-DURCHGANGSSCHEIN","BILLET D'ACCÈS À L'ÉTAGE","मंजिल उत्तीर्ण पर्ची","SURAT LOLOS LANTAI","ATTESTATO DI LIVELLO SUPERATO","階層踏破チケット","층간 통과 티켓","SLIP PELEPASAN TINGKAT","CERTIFICADO DE PISO","PASSE DE ANDAR","ПРОПУСК НА СЛЕДУЮЩИЙ ЭТАЖ","ใบผ่านด่านประจำชั้น","KAT GEÇİŞ BİLETİ"
STR_NEXT_FLOOR_SUBTITLE,"Dungeon Mode • Endless Descent","Dungeon Mode • Chế độ Vô Tận","地牢模式 • 無盡探索","地牢模式 • 无尽探索","Modo Mazmorra • Descenso Infinito","وضع الزنزانة • هبوط لا نهائي","Dungeon-Modus • Endloser Abstieg","Mode Donjon • Descente Infinie","कालकोठरी मोड • अंतहीन अवतरण","Dungeon Mode • Penurunan Tak Terbatas","Modalità Dungeon • Discesa Infinita","ダンジョンモード • 終わりなき探求","던전 모드 • 끝없는 심연","Mod Dungeon • Penurunan Infiniti","Modo Dungeon • Descida Infinita","Modo Masmorra • Descida Infinita","Режим подземелья • Бесконечный спуск","โหมดดันเจี้ยน • ดำดิ่งไร้ที่สิ้นสุด","Zindan Modu • Sonsuz İniş"
STR_BONUS_STEPS_TITLE,"BONUS STEPS FOR NEXT FLOOR:","THƯỞNG THÊM BƯỚC CHO TẦNG KẾ:","下一層獎勵步數：","下一层奖励步数：","PASOS EXTRA SIGUIENTE PISO:","خطوات إضافية للطابق القادم:","SCHRITTE-BONUS FÜR NÄCHSTE ETAGE:","PAS BONUS POUR L'ÉTAGE SUIVANT :","अगली मंजिल के लिए बोनस कदम:","BONUS LANGKAH LANTAI BERIKUTNYA:","PASSI BONUS PROSSIMO PIANO:","次階層へのボーナス歩数：","다음 층 보너스 걸음:","LANGKAH BONUS TINGKAT SETERUSNYA:","PASSOS DE BÓNUS PARA O PRÓXIMO PISO:","PASSOS BÔNUS PARA O PRÓXIMO ANDAR:","БОНУСНЫЕ ШАГИ НА СЛЕД. ЭТАЖ:","โบนัสก้าวสำหรับชั้นถัดไป:","SONRAKİ KAT İÇİN BONUS ADIMLAR:"
STR_BONUS_STEPS_DESC,"Surplus moves stored into inventory","Số bước dư được tích lũy vào kho hành trang","多餘步數將存入行囊庫存","多余步数将存入行囊库存","Los pasos sobrantes se guardan","الخطوات الزائدة تضاف للمخزون","Überschüssige Schritte werden im Inventar gesichert","Les pas restants sont conservés dans l'inventaire","अतिरिक्त कदम इन्वेंट्री में जमा हो गए हैं","Sisa langkah disimpan ke dalam ransel","I passi avanzati sono conservati nell'inventario","余った歩数はインベントリに蓄積されます","남은 걸음은 배낭 보관함에 누적됩니다","Langkah berlebihan disimpan ke dalam inventori","Passos excedentes são guardados no inventário","Passos excedentes foram guardados na mochila","Лишние шаги перенесены в ваш инвентарь","ก้าวที่เหลือจะถูกเก็บสะสมไว้ในกระเป๋า","Artan adımlar envanterine aktarıldı"
STR_STAT_BASE_SCORE,"Base Floor Score:","Điểm chuẩn tầng (Base):","樓層基礎分：","楼层基础分：","Puntuación base:","نقاط الطابق الأساسية:","Etagen-Basispunkte:","Score de base :","मूल मंजिल अंक:","Skor Dasar Lantai:","Punteggio base:","フロア基本スコア：","기본 층 점수:","Mata Asas Tingkat:","Pontos base do piso:","Pontuação base do andar:","Базовые очки этажа:","คะแนนพื้นฐานประจำชั้น:","Kat Taban Puanı:"
STR_STAT_MOVE_BONUS,"Move Bonus:","Thưởng bước dư (Move Bonus):","剩餘步數獎勵：","剩余步数奖励：","Bonificación por pasos:","مكافأة الخطوات:","Schritte-Bonus:","Bonus de pas :","कदम बोनस:","Bonus Sisa Langkah:","Bonus passi:","残り歩数ボーナス：","걸음 보너스:","Bonus Langkah:","Bónus de passos:","Bônus de passos:","Бонус за шаги:","โบนัสก้าวที่เหลือ:","Adım Bonusu:"
STR_STAT_PERFECT_FLOOR_BONUS,"Perfect Floor Bonus:","Thưởng Perfect Floor:","完美通關獎勵：","完美通关奖励：","Bonificación piso perfecto:","مكافأة الطابق المثالي:","Perfekt-Bonus:","Bonus Étage Parfait :","उत्कृष्ट मंजिल बोनस:","Bonus Lantai Sempurna:","Bonus piano perfetto:","パーフェクト達成ボーナス：","퍼펙트 클리어 보너스:","Bonus Tingkat Sempurna:","Bónus de piso perfeito:","Bônus de andar perfeito:","Бонус за идеальный этаж:","โบนัสพิชิตชั้นสมบูรณ์แบบ:","Kusursuz Kat Bonusu:"
STR_STAT_TOTAL_DUNGEON_SCORE,"TOTAL DUNGEON SCORE:","TỔNG TÍCH LŨY DUNGEON:","地牢總計積分：","地牢总计积分：","TOTAL MAZMORRA:","إجمالي نقاط الزنزانة:","GESAMTPUNKTE DUNGEON:","TOTAL DU DONJON :","कुल कालकोठरी स्कोर:","TOTAL AKUMULASI DUNGEON:","TOTALE DUNGEON:","ダンジョン累計スコア：","던전 누적 총점:","JUMLAH KESELURUHAN DUNGEON:","TOTAL DUNGEON ACUMULADO:","TOTAL ACUMULADO NA MASMORRA:","ВСЕГО ОЧКОВ В ПОДЗЕМЕЛЬЕ:","คะแนนรวมดันเจี้ยนสะสม:","TOPLAM ZİNDAN PUANI:"
STR_FLOOR_WARNING_TITLE,"FLOOR {0} WARNING:","CẢNH BÁO TẦNG {0}:","第 {0} 層警告：","第 {0} 层警告：","AVISO PISO {0}:","تحذير الطابق {0}:","WARNUNG ETAGE {0}:","ATTENTION ÉTAGE {0} :","मंजिल {0} चेतावनी:","PERINGATAN LANTAI {0}:","AVVISO PIANO {0}:","{0}階の警告：","{0}층 경고:","AMARAN TINGKAT {0}:","AVISO PISO {0}:","ALERTA DO ANDAR {0}:","ВНИМАНИЕ, ЭТАЖ {0}:","คำเตือนประจำชั้น {0}:","KAT {0} UYARISI:"
STR_FLOOR_WARNING_DESC,"Hidden walls up to 70% • 5×5 Grid stays","Tường vô hình tăng lên 70% • Lưới giữ nguyên 5×5","隱形牆壁提升至 70% • 維持 5×5 棋盤","隐形墙壁提升至 70% • 维持 5×5 棋盘","Muros invisibles al 70% • Rejilla 5×5","الجدران المخفية ترتفع إلى 70% • اللوحة 5×5","Unsichtbare Wände auf 70% • 5×5 Raster","Murs invisibles à 70 % • Grille 5×5","अदृश्य दीवारें 70% तक बढ़ीं • ग्रिड 5×5","Tembok gaib naik ke 70% • Grid 5×5 tetap","Muri invisibili al 70% • Griglia 5×5","不可視の壁が70%に増加 • 5×5グリッド維持","투명 벽 70%로 증가 • 5×5 격자 유지","Dinding halimunan naik 70% • Grid 5×5 kekal","Paredes invisíveis sobem para 70% • Grelha 5×5","Paredes invisíveis aumentam para 70% • Grade 5×5 mantida","Невидимых стен до 70% • Сетка 5×5","กำแพงล่องหนเพิ่มเป็น 70% • ตารางขนาด 5×5 คงเดิม","Gizli duvarlar %70'e çıktı • 5×5 ızgara sabit"
STR_BTN_TAKE_REST,"TAKE A REST","TẠM NGHỈ","休息片刻","休息片刻","DESCANSAR","استراحة","PAUSIEREN","FAIRE UNE PAUSE","विश्राम लें","ISTIRAHAT","PAUSA","休憩する","휴식하기","BEREHAT","DESCANSAR","DESCANSAR","ОТДОХНУТЬ","พักผ่อนก่อน","MOLA VER"
STR_BTN_ENTER_NEXT_FLOOR,"ENTER FLOOR {0} ›","TIẾN VÀO TẦNG {0} ›","進入第 {0} 層 ›","进入第 {0} 层 ›","ENTRAR AL PISO {0} ›","الدخول للطابق {0} ›","BETRETE ETAGE {0} ›","ACCÉDER À L'ÉTAGE {0} ›","मंजिल {0} में प्रवेश करें ›","MASUK KE LANTAI {0} ›","ENTRA NEL PIANO {0} ›","第 {0} 階へ進む ›","{0}층으로 진입 ›","MASUK TINGKAT {0} ›","ENTRAR NO PISO {0} ›","ENTRAR NO ANDAR {0} ›","НА ЭТАЖ {0} ›","มุ่งสู่ชั้น {0} ›","KAT {0}'E GİR ›"
STR_NEXT_FLOOR_FOOTER_QUOTE,"~ The deeper you delve, the quieter the walls ~","~ Càng xuống sâu, tường càng ẩn mình ~","~ 越往深處，牆壁藏得越隱密 ~","~ 越往深处，墙壁藏得越隐密 ~","~ Cuanto más profundo, más se ocultan los muros ~","~ كلما تعمقت، زاد اختفاء الجدران ~","~ Je tiefer du gehst, desto unscheinbarer die Wände ~","~ Plus vous descendez, plus les murs se cachent ~","~ जितना गहरा आप जाएंगे, दीवारें उतनी ही छिपेंगी ~","~ Semakin dalam turun, semakin tersembunyi temboknya ~","~ Più scendi a fondo, più i muri si nascondono ~","~ 深く潜るほど、壁はその姿を潜める ~","~ 더 깊이 내려갈수록, 벽은 더욱 숨어듭니다 ~","~ Semakin dalam melangkah, semakin dinding bersembunyi ~","~ Quanto mais fundo, mais as paredes se escondem ~","~ Quanto mais fundo, mais as paredes se escondem ~","~ Чем глубже спуск, тем незаметнее стены ~","~ ยิ่งลงไปลึกเท่าไหร่ กำแพงยิ่งซ่อนตัวเนียนขึ้นเท่านั้น ~","~ Derine indikçe duvarlar daha çok gizlenir ~"
STR_STAMP_EXCELLENT,"EXCELLENT","XUẤT SẮC","優秀","优秀","EXCELENTE","ممتاز","AUSGEZEICHNET","EXCELLENT","उत्कृष्ट","LUAR BIASA","ECCELLENTE","見事","우수","CEMERLANG","EXCELENTE","EXCELENTE","ОТЛИЧНО","ยอดเยี่ยม","HARİKA"
STR_STAMP_PASSED_STAR,"★ PASSED ★","★ ĐẠT ★","★ 通過 ★","★ 通过 ★","★ APROBADO ★","★ ناجح ★","★ BESTANDEN ★","★ RÉUSSI ★","★ उत्तीर्ण ★","★ LULUS ★","★ SUPERATO ★","★ 合格 ★","★ 통과 ★","★ LULUS ★","★ APROVADO ★","★ APROVADO ★","★ ЗАЧЁТ ★","★ ผ่าน ★","★ GEÇTİ ★"
STR_WIN_TITLE,"LEVEL COMPLETED","KẾT QUẢ MÀN CHƠI","關卡結算","关卡结算","NIVEL COMPLETADO","نتيجة المرحلة","LEVEL ABGESCHLOSSEN","RÉSULTAT DU NIVEAU","स्तर पूर्ण","HASIL LEVEL","LIVELLO COMPLETATO","クリア結果","스테이지 결과","KEPUTUSAN TAHAP","NÍVEL CONCLUÍDO","RESULTADO DA FASE","УРОВЕНЬ ПРОЙДЕН","ผลลัพธ์ด่าน","BÖLÜM TAMAMLANDI"
STR_WIN_SUBTITLE,"Level {0} • {1} Grid (Classic Maze)","Màn {0} • Bàn cờ {1} (Classic Maze)","第 {0} 關 • {1} 棋盤 (經典迷宮)","第 {0} 关 • {1} 棋盘 (经典迷宫)","Nivel {0} • Cuadrícula {1} (Clásico)","المرحلة {0} • شبكة {1} (متاهة كلاسيكية)","Level {0} • {1} Raster (Klassik)","Niveau {0} • Grille {1} (Classique)","स्तर {0} • {1} ग्रिड (क्लासिक भूलभुलैया)","Level {0} • Papan {1} (Labirin Klasik)","Livello {0} • Griglia {1} (Classico)","ステージ {0} • {1} 盤面 (クラシック迷路)","레벨 {0} • {1} 보드 (클래식 미로)","Tahap {0} • Papan {1} (Labirin Klasik)","Nível {0} • Grelha {1} (Labirinto Clássico)","Fase {0} • Grade {1} (Labirinto Clássico)","Уровень {0} • Сетка {1} (Классический лабиринт)","ด่าน {0} • ตาราง {1} (เขาวงกตคลาสสิก)","Bölüm {0} • {1} Izgara (Klasik Labirent)"
STR_STAT_CLEAR_TIME,"Clear Time:","Thời gian giải mã:","通關耗時：","通关耗时：","Tiempo de resolución:","وقت الحل:","Lösungszeit:","Temps de résolution :","समाधान समय:","Waktu Penyelesaian:","Tempo impiegato:","クリアタイム：","클리어 시간:","Masa Selesai:","Tempo de resolução:","Tempo de resolução:","Время прохождения:","เวลาที่ใช้แก้ปริศนา:","Çözüm Süresi:"
STR_STAT_STEPS_USED,"Steps Used:","Số bước sử dụng:","使用步數：","使用步数：","Pasos usados:","الخطوات المستهلكة:","Verbrauchte Schritte:","Pas utilisés :","उपयोग किए गए कदम:","Langkah Terpakai:","Passi utilizzati:","使用歩数：","사용한 걸음:","Langkah Digunakan:","Passos utilizados:","Passos utilizados:","Потрачено шагов:","จำนวนก้าวที่ใช้:","Kullanılan Adım:"
STR_STAT_TOTAL_SCORE,"TOTAL SCORE:","TỔNG ĐIỂM:","總得分：","总得分：","PUNTUACIÓN TOTAL:","مجموع النقاط:","GESAMTPUNKTE:","SCORE TOTAL :","कुल स्कोर:","TOTAL SKOR:","PUNTEGGIO TOTALE:","合計スコア：","총점:","JUMLAH MATA:","PONTUAÇÃO TOTAL:","PONTUAÇÃO TOTAL:","ВСЕГО ОЧКОВ:","คะแนนรวม:","TOPLAM PUAN:"
STR_BTN_NEXT_LEVEL,"NEXT LEVEL ›","MÀN KẾ TIẾP ›","下一關 ›","下一关 ›","SIGUIENTE NIVEL ›","المرحلة التالية ›","NÄCHSTES LEVEL ›","NIVEAU SUIVANT ›","अगला स्तर ›","LEVEL BERIKUTNYA ›","PROSSIMO LIVELLO ›","次のステージ ›","다음 레벨 ›","TAHAP SETERUSNYA ›","PRÓXIMO NÍVEL ›","PRÓXIMA FASE ›","СЛЕДУЮЩИЙ УРОВЕНЬ ›","ด่านถัดไป ›","SONRAKİ BÖLÜM ›"
STR_WIN_FOOTER_QUOTE,"~ Note: The route respected all boundary constraints ~","~ Ghi chú: Đường đi không phạm bất kỳ tường cấm nào ~","~ 筆記：行進路線未觸犯任何禁行牆面 ~","~ 笔记：行进路线未触犯任何禁行墙面 ~","~ Nota: La ruta no cruzó ningún muro prohibido ~","~ ملاحظة: لم يخترق المسار أي جدار ممنوع ~","~ Notiz: Der Pfad hat keine verbotenen Wände berührt ~","~ Note : Le tracé n'a enfreint aucun mur interdit ~","~ नोट: मार्ग ने किसी भी निषिद्ध दीवार का उल्लंघन नहीं किया ~","~ Catatan: Jalur tidak melanggar batasan tembok apa pun ~","~ Nota: Il percorso non ha violato alcun muro vietato ~","~ 記録：進入禁止の壁に一切触れずに踏破 ~","~ 메모: 금지된 벽을 전혀 침범하지 않고 주파했습니다 ~","~ Nota: Laluan tidak melanggar sebarang dinding larangan ~","~ Nota: O trajeto não violou nenhuma parede proibida ~","~ Nota: O trajeto não violou nenhuma parede proibida ~","~ Заметка: Маршрут обошёл все запретные стены ~","~ บันทึก: เส้นทางไม่ชนเข้ากับกำแพงต้องห้ามใดๆ ~","~ Not: Rota yasaklı duvarların hiçbirini ihlal etmedi ~"
STR_MONTH_SEP,"September","Tháng 9","九月","九月","Septiembre","سبتمبر","September","Septembre","सितंबर","September","Settembre","9月","9월","September","Setembro","Setembro","Сентябрь","กันยายน","Eylül"
STR_DOW_MON,"Mon","T2","週一","周一","Lun","إثنين","Mo","Lun","सोम","Sen","Lun","月","월","Isn","Seg","Seg","Пн","จ.","Pzt"
STR_DOW_TUE,"Tue","T3","週二","周二","Mar","ثلاثاء","Di","Mar","मंगल","Sel","Mar","火","화","Sel","Ter","Ter","Вт","อ.","Sal"
STR_DOW_WED,"Wed","T4","週三","周三","Mié","أربعاء","Mi","Mer","बुध","Rab","Mer","水","수","Rab","Qua","Qua","Ср","พ.","Çar"
STR_DOW_THU,"Thu","T5","週四","周四","Jue","خميس","Do","Jeu","गुरु","Kam","Gio","木","목","Kha","Qui","Qui","Чт","พฤ.","Per"
STR_DOW_FRI,"Fri","T6","週五","周五","Vie","جمعة","Fr","Ven","शुक्र","Jum","Ven","金","금","Jum","Sex","Sex","Пт","ศ.","Cum"
STR_DOW_SAT,"Sat","T7","週六","周六","Sáb","سبت","Sa","Sam","शनि","Sab","Sab","土","토","Sab","Sáb","Sáb","Сб","ส.","Cmt"
STR_DOW_SUN,"Sun","CN","週日","周日","Dom","أحد","So","Dim","रवि","Min","Dom","日","일","Aha","Dom","Dom","Vs","อา.","Paz"
STR_TODAY,"TODAY","HÔM NAY","今天","今天","HOY","اليوم","HEUTE","AUJOURD'HUI","आज","HARI INI","OGGI","今日","오늘","HARI INI","HOJE","HOJE","СЕГОДНЯ","วันนี้","BUGÜN"
STR_LOCKED_STATUS,"LOCKED","CHƯA MỞ","未解鎖","未解锁","BLOQUEADO","مغلق","GESPERRT","VERROUILLÉ","लॉक","TERKUNCI","BLOCCATO","未開放","잠김","TERKUNCI","BLOQUEADO","BLOQUEADO","ЗАКРЫТО","ยังไม่เปิด","KİLİTLİ"
STR_TAG_SPECIAL_MODE,"SPECIAL MODE","SPECIAL MODE","特殊模式","特殊模式","MODO ESPECIAL","وضع خاص","SPEZIAL-MODUS","MODE SPÉCIAL","विशेष मोड","MODE SPESIAL","MODALITÀ SPECIALE","特別モード","스페셜 모드","MOD KHAS","MODO ESPECIAL","MODO ESPECIAL","ОСОБЫЙ РЕЖИМ","โหมดพิเศษ","ÖZEL MOD"
STR_STATUS_COMPLETED,"✔ DONE","✔ XONG","✔ 完成","✔ 完成","✔ HECHO","✔ منجز","✔ FERTIG","✔ TERMINÉ","✔ पूर्ण","✔ SELESAI","✔ FATTO","✔ 完了","✔ 완료","✔ SELESAI","✔ FEITO","✔ CONCLUÍDO","✔ ГОТОВО","✔ เสร็จสิ้น","✔ BİTTİ"
STR_STATUS_INCOMPLETE,"INCOMPLETE","CHƯA","未完成","未完成","PENDIENTE","غير مكتمل","OFFEN","EN COURS","अधूरा","BELUM","INCOMPLETO","未達成","미완료","BELUM","INCOMPLETO","PENDENTE","НЕ СДЕЛАНО","ยังไม่เสร็จ","EKSİK"
STR_DAILY_TASK_1_TITLE,"Beat 1 Minesweeper Maze (5×5)","Chinh phục 1 ván Minesweeper Maze (5×5)","通關 1 局踩地雷迷宮 (5×5)","通关 1 局扫雷迷宫 (5×5)","Supera 1 Buscaminas (5×5)","اجتز متاهة كاسحة الألغام (5×5)","Meistere 1 Minesweeper-Labyrinth (5×5)","Terminer 1 Démineur (5×5)","1 माइनस्वीपर भूलभुलैया (5×5) जीतें","Taklukkan 1 Labirin Minesweeper (5×5)","Completa 1 Campo Minato (5×5)","マインスイーパ迷路(5×5)を1回クリア","지뢰찾기 미로 (5×5) 1판 정복","Kuasai 1 Labirin Minesweeper (5×5)","Vence 1 Campo Minado (5×5)","Vença 1 Campo Minado (5×5)","Пройдите 1 сапёр-лабиринт (5×5)","พิชิตเขาวงกตหลบกับระเบิด (5×5) 1 ด่าน","1 Mayın Tarlası Labirentini (5×5) Tamamla"
STR_DAILY_TASK_1_DESC,"Avoid 8 hidden mines • Find path to Exit F","Dò đường tránh 8 ô mìn ẩn • Tìm lối thoát tới đích F","避開 8 個隱藏地雷 • 尋找通往終點 F 的路徑","避开 8 个隐藏地雷 • 寻找通往终点 F 的路径","Esquiva 8 minas y llega a la salida F","تجنب 8 ألغام خفية واصل لنقطة F","Weiche 8 Minen aus • Finde den Weg zu F","Évitez 8 mines cachées • Atteignez F","8 छिपी बारूदी सुरंगों से बचें • निकास F खोजें","Hindari 8 ranjau tersembunyi • Temukan jalan ke F","Evita 8 mine nascoste • Raggiungi l'uscita F","8個の地雷を避けてゴールFへの脱出路を探そう","숨겨진 8개 지뢰를 피해 출구 F로 향하세요","Elak 8 periuk api tersembunyi • Cari jalan ke F","Evita 8 minas ocultas • Encontra a saída F","Desvie de 8 minas ocultas • Encontre a saída F","Обойдите 8 мин • Найдите путь к выходу F","หลบกับระเบิดที่ซ่อนอยู่ 8 ลูก • มุ่งสู่ทางออก F","8 gizli mayından kaçın • F çıkışına ulaş"
STR_DAILY_TASK_1_PROGRESS,"Progress: 1/1 game cleared","Tiến độ: 1/1 ván đã hoàn thành","進度：1/1 局已完成","进度：1/1 局已完成","Progreso: 1/1 completado","التقدم: تم إنجاز 1/1 لعبة","Fortschritt: 1/1 Spiel abgeschlossen","Progression : 1/1 partie terminée","प्रगति: 1/1 खेल पूर्ण","Progres: 1/1 game selesai","Progresso: 1/1 partita completata","進捗：1/1ゲーム完了","진행도: 1/1판 완료","Kemajuan: 1/1 permainan selesai","Progresso: 1/1 jogo concluído","Progresso: 1/1 jogo concluído","Прогресс: 1/1 игра пройдена","ความคืบหน้า: สำเร็จ 1/1 เกม","İlerleme: 1/1 oyun tamamlandı"
STR_BTN_REPLAY,"REPLAY ›","CHƠI LẠI ›","重玩 ›","重玩 ›","REPETIR ›","إعادة اللعب ›","NOCHMAL ›","REJOUER ›","पुनः खेलें ›","MAIN LAGI ›","RIGIOCA ›","もう一度 ›","다시 플레이 ›","MAIN SEMULA ›","REJOGAR ›","JOGAR DE NOVO ›","ЕЩЁ РАЗ ›","เล่นซ้ำ ›","TEKRAR OYNA ›"
STR_DAILY_TASK_2_TITLE,"Mark all 5 mine tiles using Wall Anchors","Đánh dấu chính xác 5 ô mìn bằng Anchor tường","使用錨點精確標記 5 個地雷格","使用锚点精确标记 5 个地雷格","Marca 5 minas con las anclas","حدد بدقة 5 خلايا ألغام بمثبتات الجدران","Markiere 5 Minenfelder mit Wand-Ankern","Marquer 5 cases minées avec les ancres","एंकर का उपयोग करके 5 खानों को चिह्नित करें","Tandai tepat 5 kotak ranjau dengan Anchor","Segna 5 caselle minate con le ancore","壁アンカーで5つの地雷マスを正確にマーク","벽 앵커를 사용해 지뢰 5칸을 정확히 표시","Tanda 5 petak periuk api dengan Anchor","Marca 5 casas minadas com âncoras","Marque 5 casas de minas usando as âncoras","Отметьте 5 мин с помощью настенных точек","มาร์กช่องกับระเบิด 5 ช่องด้วยจุดยึดกำแพง","Duvar Çapalarıyla 5 mayın hücresini işaretle"
